code,rose(3y),rank(3y),rank_r(3y),name,rose(2y),rank(2y),rank_r(2y),rose(1y),rank(1y),rank_r(1y),rose(6m),rank(6m),rank_r(6m),rose(3m),rank(3m),rank_r(3m),类型
017489,75.78,395.0,0.079,嘉实信息产业股票发起式CC,75.78,395.0,0.079,75.78,395,0.079,75.78,395,0.079,75.78,395,0.079,股票型
017490,91.18,144.0,0.0288,财通景气甄选一年持有期混合AC,91.18,144.0,0.0288,91.18,144,0.0288,91.18,144,0.0288,91.18,144,0.0288,混合型
017491,89.67,165.0,0.033,财通景气甄选一年持有期混合CC,89.67,165.0,0.033,89.67,165,0.033,89.67,165,0.033,89.67,165,0.033,混合型
017494,62.35,903.0,0.1806,东方红多元策略混合CC,62.35,903.0,0.1806,62.35,903,0.1806,62.35,903,0.1806,62.35,903,0.1806,混合型
017511,84.53,242.0,0.0484,鹏华稳健回报混合CC,84.53,242.0,0.0484,84.53,242,0.0484,84.53,242,0.0484,84.53,242,0.0484,混合型
017512,64.92,767.0,0.1534,广发北证50成份指数AC,64.92,767.0,0.1534,64.92,767,0.1534,64.92,767,0.1534,64.92,767,0.1534,指数型
017513,64.42,793.0,0.1586,广发北证50成份指数CC,64.42,793.0,0.1586,64.42,793,0.1586,64.42,793,0.1586,64.42,793,0.1586,指数型
017547,58.44,1140.0,0.228,天弘国证2000指数增强AC,58.44,1140.0,0.228,58.44,1140,0.228,58.44,1140,0.228,58.44,1140,0.228,指数型
017548,57.95,1183.0,0.2366,天弘国证2000指数增强CC,57.95,1183.0,0.2366,57.95,1183,0.2366,57.95,1183,0.2366,57.95,1183,0.2366,指数型
017549,64.46,792.0,0.1584,平安策略回报混合AC,64.46,792.0,0.1584,64.46,792,0.1584,64.46,792,0.1584,64.46,792,0.1584,混合型
017550,63.14,852.0,0.1704,平安策略回报混合CC,63.14,852.0,0.1704,63.14,852,0.1704,63.14,852,0.1704,63.14,852,0.1704,混合型
017559,83.78,252.0,0.0504,华安上证科创板芯片ETF发起式联接AC,83.78,252.0,0.0504,83.78,252,0.0504,83.78,252,0.0504,83.78,252,0.0504,未知
017560,83.42,257.0,0.0514,华安上证科创板芯片ETF发起式联接CC,83.42,257.0,0.0514,83.42,257,0.0514,83.42,257,0.0514,83.42,257,0.0514,未知
017573,58.59,1133.0,0.2266,华夏中证机床ETF发起式联接AC,58.59,1133.0,0.2266,58.59,1133,0.2266,58.59,1133,0.2266,58.59,1133,0.2266,未知
017574,58.11,1164.0,0.2328,华夏中证机床ETF发起式联接CC,58.11,1164.0,0.2328,58.11,1164,0.2328,58.11,1164,0.2328,58.11,1164,0.2328,未知
017612,76.46,380.0,0.076,宏利复兴混合CC,76.46,380.0,0.076,76.46,380,0.076,76.46,380,0.076,76.46,380,0.076,混合型
017627,69.42,589.0,0.1178,长城港股通价值精选混合CC,69.42,589.0,0.1178,69.42,589,0.1178,69.42,589,0.1178,69.42,589,0.1178,混合型
017639,65.56,738.0,0.1476,景顺长城景气优选一年持有期混合AC,65.56,738.0,0.1476,65.56,738,0.1476,65.56,738,0.1476,65.56,738,0.1476,混合型
017640,64.56,787.0,0.1574,景顺长城景气优选一年持有期混合CC,64.56,787.0,0.1574,64.56,787,0.1574,64.56,787,0.1574,64.56,787,0.1574,混合型
017744,90.98,149.0,0.0298,嘉实绿色主题股票发起式AC,90.98,149.0,0.0298,90.98,149,0.0298,90.98,149,0.0298,90.98,149,0.0298,股票型
017745,89.86,161.0,0.0322,嘉实绿色主题股票发起式CC,89.86,161.0,0.0322,89.86,161,0.0322,89.86,161,0.0322,89.86,161,0.0322,股票型
017746,96.47,104.0,0.0208,建信电子行业股票AC,96.47,104.0,0.0208,96.47,104,0.0208,96.47,104,0.0208,96.47,104,0.0208,股票型
017747,95.76,107.0,0.0214,建信电子行业股票CC,95.76,107.0,0.0214,95.76,107,0.0214,95.76,107,0.0214,95.76,107,0.0214,股票型
017794,68.91,609.0,0.1218,交银启盛混合AC,68.91,609.0,0.1218,68.91,609,0.1218,68.91,609,0.1218,68.91,609,0.1218,混合型
017795,67.9,639.0,0.1278,交银启盛混合CC,67.9,639.0,0.1278,67.9,639,0.1278,67.9,639,0.1278,67.9,639,0.1278,混合型
017828,70.91,540.0,0.108,富国时代精选混合AC,70.91,540.0,0.108,70.91,540,0.108,70.91,540,0.108,70.91,540,0.108,混合型
017829,69.9,572.0,0.1144,富国时代精选混合CC,69.9,572.0,0.1144,69.9,572,0.1144,69.9,572,0.1144,69.9,572,0.1144,混合型
017835,104.93,53.0,0.0106,信澳匠心回报混合AC,104.93,53.0,0.0106,104.93,53,0.0106,104.93,53,0.0106,104.93,53,0.0106,混合型
017836,103.77,59.0,0.0118,信澳匠心回报混合CC,103.77,59.0,0.0118,103.77,59,0.0118,103.77,59,0.0118,103.77,59,0.0118,混合型
017842,58.99,1102.0,0.2204,农银汇理景气优选混合AC,58.99,1102.0,0.2204,58.99,1102,0.2204,58.99,1102,0.2204,58.99,1102,0.2204,混合型
017843,58.35,1147.0,0.2294,农银汇理景气优选混合CC,58.35,1147.0,0.2294,58.35,1147,0.2294,58.35,1147,0.2294,58.35,1147,0.2294,混合型
017846,57.24,1246.0,0.2492,国金中证1000指数增强AC,57.24,1246.0,0.2492,57.24,1246,0.2492,57.24,1246,0.2492,57.24,1246,0.2492,指数型
017859,58.56,1134.0,0.2268,交银持续成长主题混合CC,58.56,1134.0,0.2268,58.56,1134,0.2268,58.56,1134,0.2268,58.56,1134,0.2268,混合型
017892,63.78,818.0,0.1636,鹏华国证2000指数增强AC,63.78,818.0,0.1636,63.78,818,0.1636,63.78,818,0.1636,63.78,818,0.1636,指数型
017893,63.13,854.0,0.1708,鹏华国证2000指数增强CC,63.13,854.0,0.1708,63.13,854,0.1708,63.13,854,0.1708,63.13,854,0.1708,指数型
017900,68.6,617.0,0.1234,鹏华医药科技股票CC,68.6,617.0,0.1234,68.6,617,0.1234,68.6,617,0.1234,68.6,617,0.1234,股票型
017929,61.91,931.0,0.1862,前海开源沪港深新机遇混合CC,61.91,931.0,0.1862,61.91,931,0.1862,61.91,931,0.1862,61.91,931,0.1862,混合型
017966,59.18,1095.0,0.219,华富竞争力优选混合CC,59.18,1095.0,0.219,59.18,1095,0.219,59.18,1095,0.219,59.18,1095,0.219,混合型
017968,139.76,12.0,0.0024,华富科技动能混合CC,139.76,12.0,0.0024,139.76,12,0.0024,139.76,12,0.0024,139.76,12,0.0024,混合型
017969,62.44,895.0,0.179,华富产业升级灵活配置混合CC,62.44,895.0,0.179,62.44,895,0.179,62.44,895,0.179,62.44,895,0.179,混合型
018000,71.64,512.0,0.1024,鹏华芯片产业混合发起式AC,71.64,512.0,0.1024,71.64,512,0.1024,71.64,512,0.1024,71.64,512,0.1024,混合型
018001,70.47,555.0,0.111,鹏华芯片产业混合发起式CC,70.47,555.0,0.111,70.47,555,0.111,70.47,555,0.111,70.47,555,0.111,混合型
018019,63.67,822.0,0.1644,南方核心科技一年持有混合AC,63.67,822.0,0.1644,63.67,822,0.1644,63.67,822,0.1644,63.67,822,0.1644,混合型
018020,62.67,879.0,0.1758,南方核心科技一年持有混合CC,62.67,879.0,0.1758,62.67,879,0.1758,62.67,879,0.1758,62.67,879,0.1758,混合型
018078,70.02,569.0,0.1138,南方恒生生物科技ETF发起联接(QDII)AC,70.02,569.0,0.1138,70.02,569,0.1138,70.02,569,0.1138,70.02,569,0.1138,未知
018079,69.49,586.0,0.1172,南方恒生生物科技ETF发起联接(QDII)CC,69.49,586.0,0.1172,69.49,586,0.1172,69.49,586,0.1172,69.49,586,0.1172,未知
018082,64.06,808.0,0.1616,光大产业新动力混合CC,64.06,808.0,0.1616,64.06,808,0.1616,64.06,808,0.1616,64.06,808,0.1616,混合型
018122,99.8,81.0,0.0162,永赢数字经济智选混合发起AC,99.8,81.0,0.0162,99.8,81,0.0162,99.8,81,0.0162,99.8,81,0.0162,混合型
018123,99.1,86.0,0.0172,永赢数字经济智选混合发起CC,99.1,86.0,0.0172,99.1,86,0.0172,99.1,86,0.0172,99.1,86,0.0172,混合型
018124,151.66,5.0,0.001,永赢先进制造智选混合发起AC,151.66,5.0,0.001,151.66,5,0.001,151.66,5,0.001,151.66,5,0.001,混合型
018125,150.65,6.0,0.0012,永赢先进制造智选混合发起CC,150.65,6.0,0.0012,150.65,6,0.0012,150.65,6,0.0012,150.65,6,0.0012,混合型
018128,57.95,1184.0,0.2368,博时北证50成份指数发起式AC,57.95,1184.0,0.2368,57.95,1184,0.2368,57.95,1184,0.2368,57.95,1184,0.2368,指数型
018129,57.32,1236.0,0.2472,博时北证50成份指数发起式CC,57.32,1236.0,0.2472,57.32,1236,0.2472,57.32,1236,0.2472,57.32,1236,0.2472,指数型
018130,64.38,795.0,0.159,博时ESG量化选股混合AC,64.38,795.0,0.159,64.38,795,0.159,64.38,795,0.159,64.38,795,0.159,混合型
018131,63.13,853.0,0.1706,博时ESG量化选股混合CC,63.13,853.0,0.1706,63.13,853,0.1706,63.13,853,0.1706,63.13,853,0.1706,混合型
018132,73.22,470.0,0.094,博时中证有色金属矿业主题指数AC,73.22,470.0,0.094,73.22,470,0.094,73.22,470,0.094,73.22,470,0.094,指数型
018133,72.7,484.0,0.0968,博时中证有色金属矿业主题指数CC,72.7,484.0,0.0968,72.7,484,0.0968,72.7,484,0.0968,72.7,484,0.0968,指数型
018148,73.43,462.0,0.0924,百嘉百瑞混合发起式AC,73.43,462.0,0.0924,73.43,462,0.0924,73.43,462,0.0924,73.43,462,0.0924,混合型
018167,70.48,554.0,0.1108,国泰有色矿业ETF联接AC,70.48,554.0,0.1108,70.48,554,0.1108,70.48,554,0.1108,70.48,554,0.1108,未知
018168,70.15,568.0,0.1136,国泰有色矿业ETF联接CC,70.15,568.0,0.1136,70.15,568,0.1136,70.15,568,0.1136,70.15,568,0.1136,未知
018194,59.45,1075.0,0.215,建信新材料精选股票发起AC,59.45,1075.0,0.215,59.45,1075,0.215,59.45,1075,0.215,59.45,1075,0.215,股票型
018195,58.84,1113.0,0.2226,建信新材料精选股票发起CC,58.84,1113.0,0.2226,58.84,1113,0.2226,58.84,1113,0.2226,58.84,1113,0.2226,股票型
018204,61.15,980.0,0.196,金信优质成长混合AC,61.15,980.0,0.196,61.15,980,0.196,61.15,980,0.196,61.15,980,0.196,混合型
018216,65.74,728.0,0.1456,长城久恒灵活配置混合CC,65.74,728.0,0.1456,65.74,728,0.1456,65.74,728,0.1456,65.74,728,0.1456,混合型
018220,65.93,721.0,0.1442,广发品质优选混合发起式AC,65.93,721.0,0.1442,65.93,721,0.1442,65.93,721,0.1442,65.93,721,0.1442,混合型
018221,65.13,758.0,0.1516,广发品质优选混合发起式CC,65.13,758.0,0.1516,65.13,758,0.1516,65.13,758,0.1516,65.13,758,0.1516,混合型
018227,82.4,269.0,0.0538,瑞达先进制造混合型发起式CC,82.4,269.0,0.0538,82.4,269,0.0538,82.4,269,0.0538,82.4,269,0.0538,混合型
018237,60.46,1023.0,0.2046,长盛创新驱动混合CC,60.46,1023.0,0.2046,60.46,1023,0.2046,60.46,1023,0.2046,60.46,1023,0.2046,混合型
018240,82.43,267.0,0.0534,嘉实制造升级股票发起式AC,82.43,267.0,0.0534,82.43,267,0.0534,82.43,267,0.0534,82.43,267,0.0534,股票型
018241,81.79,277.0,0.0554,嘉实制造升级股票发起式CC,81.79,277.0,0.0554,81.79,277,0.0554,81.79,277,0.0554,81.79,277,0.0554,股票型
018287,114.8,33.0,0.0066,信澳优势产业混合AC,114.8,33.0,0.0066,114.8,33,0.0066,114.8,33,0.0066,114.8,33,0.0066,混合型
018288,113.51,34.0,0.0068,信澳优势产业混合CC,113.51,34.0,0.0068,113.51,34,0.0068,113.51,34,0.0068,113.51,34,0.0068,混合型
018325,109.43,40.0,0.008,国泰海通创新成长混合发起AC,109.43,40.0,0.008,109.43,40,0.008,109.43,40,0.008,109.43,40,0.008,混合型
018326,108.62,42.0,0.0084,国泰海通创新成长混合发起CC,108.62,42.0,0.0084,108.62,42,0.0084,108.62,42,0.0084,108.62,42,0.0084,混合型
018358,69.26,597.0,0.1194,华富数字经济混合AC,69.26,597.0,0.1194,69.26,597,0.1194,69.26,597,0.1194,69.26,597,0.1194,混合型
018359,68.58,618.0,0.1236,华富数字经济混合CC,68.58,618.0,0.1236,68.58,618,0.1236,68.58,618,0.1236,68.58,618,0.1236,混合型
018379,62.38,900.0,0.18,万家国证新能源车电池指数发起式AC,62.38,900.0,0.18,62.38,900,0.18,62.38,900,0.18,62.38,900,0.18,指数型
018380,62.07,918.0,0.1836,万家国证新能源车电池指数发起式CC,62.07,918.0,0.1836,62.07,918,0.1836,62.07,918,0.1836,62.07,918,0.1836,指数型
018411,62.34,904.0,0.1808,易方达芯片ETF联接AC,62.34,904.0,0.1808,62.34,904,0.1808,62.34,904,0.1808,62.34,904,0.1808,未知
018412,61.87,935.0,0.187,易方达芯片ETF联接CC,61.87,935.0,0.187,61.87,935,0.187,61.87,935,0.187,61.87,935,0.187,未知
018430,58.04,1172.0,0.2344,摩根世代趋势混合发起式AC,58.04,1172.0,0.2344,58.04,1172,0.2344,58.04,1172,0.2344,58.04,1172,0.2344,混合型
018432,60.48,1020.0,0.204,嘉实恒生医疗保健ETF发起联接(QDII)AC,60.48,1020.0,0.204,60.48,1020,0.204,60.48,1020,0.204,60.48,1020,0.204,未知
018433,60.25,1035.0,0.207,嘉实恒生医疗保健ETF发起联接(QDII)CC,60.25,1035.0,0.207,60.25,1035,0.207,60.25,1035,0.207,60.25,1035,0.207,未知
018442,58.81,1117.0,0.2234,汇添富成长领航混合AC,58.81,1117.0,0.2234,58.81,1117,0.2234,58.81,1117,0.2234,58.81,1117,0.2234,混合型
018443,57.69,1205.0,0.241,汇添富成长领航混合CC,57.69,1205.0,0.241,57.69,1205,0.241,57.69,1205,0.241,57.69,1205,0.241,混合型
018489,75.46,402.0,0.0804,万家中证工业有色金属主题ETF发起式联接AC,75.46,402.0,0.0804,75.46,402,0.0804,75.46,402,0.0804,75.46,402,0.0804,未知
018490,75.12,412.0,0.0824,万家中证工业有色金属主题ETF发起式联接CC,75.12,412.0,0.0824,75.12,412,0.0824,75.12,412,0.0824,75.12,412,0.0824,未知
018495,77.58,356.0,0.0712,融通产业趋势臻选股票CC,77.58,356.0,0.0712,77.58,356,0.0712,77.58,356,0.0712,77.58,356,0.0712,股票型
018529,62.92,862.0,0.1724,华宝大健康混合CC,62.92,862.0,0.1724,62.92,862,0.1724,62.92,862,0.1724,62.92,862,0.1724,混合型
018533,60.83,998.0,0.1996,南方中证互联网指数(LOF)CC,60.83,998.0,0.1996,60.83,998,0.1996,60.83,998,0.1996,60.83,998,0.1996,指数型
018557,62.92,861.0,0.1722,易方达港股通医药ETF联接AC,62.92,861.0,0.1722,62.92,861,0.1722,62.92,861,0.1722,62.92,861,0.1722,未知
018558,62.46,893.0,0.1786,易方达港股通医药ETF联接CC,62.46,893.0,0.1786,62.46,893,0.1786,62.46,893,0.1786,62.46,893,0.1786,未知
018611,73.1,473.0,0.0946,鹏华高端装备一年持有期混合AC,73.1,473.0,0.0946,73.1,473,0.0946,73.1,473,0.0946,73.1,473,0.0946,混合型
018612,72.05,501.0,0.1002,鹏华高端装备一年持有期混合CC,72.05,501.0,0.1002,72.05,501,0.1002,72.05,501,0.1002,72.05,501,0.1002,混合型
018638,60.49,1018.0,0.2036,国泰研究优势混合CC,60.49,1018.0,0.2036,60.49,1018,0.2036,60.49,1018,0.2036,60.49,1018,0.2036,混合型
018710,72.54,488.0,0.0976,鹏华沪深港新兴成长混合CC,72.54,488.0,0.0976,72.54,488,0.0976,72.54,488,0.0976,72.54,488,0.0976,混合型
018730,84.12,245.0,0.049,华夏招鑫鸿瑞混合AC,84.12,245.0,0.049,84.12,245,0.049,84.12,245,0.049,84.12,245,0.049,混合型
018731,83.03,259.0,0.0518,华夏招鑫鸿瑞混合CC,83.03,259.0,0.0518,83.03,259,0.0518,83.03,259,0.0518,83.03,259,0.0518,混合型
018835,102.62,64.0,0.0128,广发成长启航混合AC,102.62,64.0,0.0128,102.62,64,0.0128,102.62,64,0.0128,102.62,64,0.0128,混合型
018836,101.63,70.0,0.014,广发成长启航混合CC,101.63,70.0,0.014,101.63,70,0.014,101.63,70,0.014,101.63,70,0.014,混合型
018876,74.86,418.0,0.0836,兴合先进制造混合发起式AC,74.86,418.0,0.0836,74.86,418,0.0836,74.86,418,0.0836,74.86,418,0.0836,混合型
018877,73.99,444.0,0.0888,兴合先进制造混合发起式CC,73.99,444.0,0.0888,73.99,444,0.0888,73.99,444,0.0888,73.99,444,0.0888,混合型
018896,63.89,815.0,0.163,易方达消费电子ETF联接AC,63.89,815.0,0.163,63.89,815,0.163,63.89,815,0.163,63.89,815,0.163,未知
018897,63.41,836.0,0.1672,易方达消费电子ETF联接CC,63.41,836.0,0.1672,63.41,836,0.1672,63.41,836,0.1672,63.41,836,0.1672,未知
018910,64.96,766.0,0.1532,中欧科技成长混合AC,64.96,766.0,0.1532,64.96,766,0.1532,64.96,766,0.1532,64.96,766,0.1532,混合型
018911,64.02,812.0,0.1624,中欧科技成长混合CC,64.02,812.0,0.1624,64.02,812,0.1624,64.02,812,0.1624,64.02,812,0.1624,混合型
018926,57.52,1219.0,0.2438,南方中证电池主题指数发起AC,57.52,1219.0,0.2438,57.52,1219,0.2438,57.52,1219,0.2438,57.52,1219,0.2438,指数型
018933,109.89,38.0,0.0076,长盛城镇化主题混合CC,109.89,38.0,0.0076,109.89,38,0.0076,109.89,38,0.0076,109.89,38,0.0076,混合型
018956,131.18,18.0,0.0036,中航机遇领航混合发起AC,131.18,18.0,0.0036,131.18,18,0.0036,131.18,18,0.0036,131.18,18,0.0036,混合型
018957,129.8,21.0,0.0042,中航机遇领航混合发起CC,129.8,21.0,0.0042,129.8,21,0.0042,129.8,21,0.0042,129.8,21,0.0042,混合型
018985,67.63,650.0,0.13,信澳双创智选混合AC,67.63,650.0,0.13,67.63,650,0.13,67.63,650,0.13,67.63,650,0.13,混合型
018986,66.63,685.0,0.137,信澳双创智选混合CC,66.63,685.0,0.137,66.63,685,0.137,66.63,685,0.137,66.63,685,0.137,混合型
018993,167.37,2.0,0.0004,中欧数字经济混合发起AC,167.37,2.0,0.0004,167.37,2,0.0004,167.37,2,0.0004,167.37,2,0.0004,混合型
018994,165.82,4.0,0.0008,中欧数字经济混合发起CC,165.82,4.0,0.0008,165.82,4,0.0008,165.82,4,0.0008,165.82,4,0.0008,混合型
018998,68.99,604.0,0.1208,景顺长城研究精选股票CC,68.99,604.0,0.1208,68.99,604,0.1208,68.99,604,0.1208,68.99,604,0.1208,股票型
018999,81.68,280.0,0.056,万家趋势领先混合AC,81.68,280.0,0.056,81.68,280,0.056,81.68,280,0.056,81.68,280,0.056,混合型
019000,81.02,291.0,0.0582,万家趋势领先混合CC,81.02,291.0,0.0582,81.02,291,0.0582,81.02,291,0.0582,81.02,291,0.0582,混合型
019003,78.49,339.0,0.0678,易方达科技智选混合AC,78.49,339.0,0.0678,78.49,339,0.0678,78.49,339,0.0678,78.49,339,0.0678,混合型
019004,77.6,355.0,0.071,易方达科技智选混合CC,77.6,355.0,0.071,77.6,355,0.071,77.6,355,0.071,77.6,355,0.071,混合型
019018,104.77,55.0,0.011,易方达信息产业混合CC,104.77,55.0,0.011,104.77,55,0.011,104.77,55,0.011,104.77,55,0.011,混合型
019024,101.59,71.0,0.0142,易方达信息行业精选股票CC,101.59,71.0,0.0142,101.59,71,0.0142,101.59,71,0.0142,101.59,71,0.0142,股票型
019034,61.83,936.0,0.1872,易方达高端制造混合发起式CC,61.83,936.0,0.1872,61.83,936,0.1872,61.83,936,0.1872,61.83,936,0.1872,混合型
019035,85.12,236.0,0.0472,易方达全球医药行业混合发起式(QDII)C(人民币)C,85.12,236.0,0.0472,85.12,236,0.0472,85.12,236,0.0472,85.12,236,0.0472,混合型
019053,96.59,101.0,0.0202,华商元亨混合CC,96.59,101.0,0.0202,96.59,101,0.0202,96.59,101,0.0202,96.59,101,0.0202,混合型
019071,62.07,919.0,0.1838,嘉实国证通信ETF发起联接AC,62.07,919.0,0.1838,62.07,919,0.1838,62.07,919,0.1838,62.07,919,0.1838,未知
019072,61.68,947.0,0.1894,嘉实国证通信ETF发起联接CC,61.68,947.0,0.1894,61.68,947,0.1894,61.68,947,0.1894,61.68,947,0.1894,未知
019087,74.22,439.0,0.0878,工银中证稀有金属主题ETF发起式联接AC,74.22,439.0,0.0878,74.22,439,0.0878,74.22,439,0.0878,74.22,439,0.0878,未知
019088,74.05,441.0,0.0882,工银中证稀有金属主题ETF发起式联接CC,74.05,441.0,0.0882,74.05,441,0.0882,74.05,441,0.0882,74.05,441,0.0882,未知
019092,64.12,805.0,0.161,金鹰核心资源混合CC,64.12,805.0,0.161,64.12,805,0.161,64.12,805,0.161,64.12,805,0.161,混合型
019093,64.87,771.0,0.1542,金鹰科技创新股票CC,64.87,771.0,0.1542,64.87,771,0.1542,64.87,771,0.1542,64.87,771,0.1542,股票型
019119,68.25,632.0,0.1264,财通资管产业优选混合发起式AC,68.25,632.0,0.1264,68.25,632,0.1264,68.25,632,0.1264,68.25,632,0.1264,混合型
019120,67.59,652.0,0.1304,财通资管产业优选混合发起式CC,67.59,652.0,0.1304,67.59,652,0.1304,67.59,652,0.1304,67.59,652,0.1304,混合型
019164,65.66,732.0,0.1464,汇添富中证细分有色金属产业主题ETF发起式联接AC,65.66,732.0,0.1464,65.66,732,0.1464,65.66,732,0.1464,65.66,732,0.1464,未知
019165,65.0,762.0,0.1524,汇添富中证细分有色金属产业主题ETF发起式联接CC,65.0,762.0,0.1524,65.0,762,0.1524,65.0,762,0.1524,65.0,762,0.1524,未知
019170,71.01,538.0,0.1076,天弘中证沪港深云计算产业ETF发起联接CC,71.01,538.0,0.1076,71.01,538,0.1076,71.01,538,0.1076,71.01,538,0.1076,未知
019171,71.34,523.0,0.1046,天弘中证沪港深云计算产业ETF发起联接AC,71.34,523.0,0.1046,71.34,523,0.1046,71.34,523,0.1046,71.34,523,0.1046,未知
019189,62.34,905.0,0.181,华商品质价值混合AC,62.34,905.0,0.181,62.34,905,0.181,62.34,905,0.181,62.34,905,0.181,混合型
019190,61.38,967.0,0.1934,华商品质价值混合CC,61.38,967.0,0.1934,61.38,967,0.1934,61.38,967,0.1934,61.38,967,0.1934,混合型
019213,64.79,775.0,0.155,华富物联世界灵活配置混合CC,64.79,775.0,0.155,64.79,775,0.155,64.79,775,0.155,64.79,775,0.155,混合型
019236,61.81,937.0,0.1874,广发国证通信ETF发起式联接AC,61.81,937.0,0.1874,61.81,937,0.1874,61.81,937,0.1874,61.81,937,0.1874,未知
019237,61.32,972.0,0.1944,广发国证通信ETF发起式联接CC,61.32,972.0,0.1944,61.32,972,0.1944,61.32,972,0.1944,61.32,972,0.1944,未知
019239,57.91,1188.0,0.2376,景顺长城创业板综指增强CC,57.91,1188.0,0.2376,57.91,1188,0.2376,57.91,1188,0.2376,57.91,1188,0.2376,未知
019281,63.64,825.0,0.165,华西优选成长一年持有混合AC,63.64,825.0,0.165,63.64,825,0.165,63.64,825,0.165,63.64,825,0.165,混合型
019318,66.26,707.0,0.1414,汇添富国证2000指数增强AC,66.26,707.0,0.1414,66.26,707,0.1414,66.26,707,0.1414,66.26,707,0.1414,指数型
019319,65.6,735.0,0.147,汇添富国证2000指数增强CC,65.6,735.0,0.147,65.6,735,0.147,65.6,735,0.147,65.6,735,0.147,指数型
019330,66.62,686.0,0.1372,华泰柏瑞中证沪港深云计算产业ETF发起式联接AC,66.62,686.0,0.1372,66.62,686,0.1372,66.62,686,0.1372,66.62,686,0.1372,未知
019331,66.22,708.0,0.1416,华泰柏瑞中证沪港深云计算产业ETF发起式联接CC,66.22,708.0,0.1416,66.22,708,0.1416,66.22,708,0.1416,66.22,708,0.1416,未知
019347,93.13,125.0,0.025,富国匠心成长混合AC,93.13,125.0,0.025,93.13,125,0.025,93.13,125,0.025,93.13,125,0.025,混合型
019348,91.76,141.0,0.0282,富国匠心成长混合CC,91.76,141.0,0.0282,91.76,141,0.0282,91.76,141,0.0282,91.76,141,0.0282,混合型
019367,67.53,654.0,0.1308,长城均衡成长混合AC,67.53,654.0,0.1308,67.53,654,0.1308,67.53,654,0.1308,67.53,654,0.1308,混合型
019368,66.52,692.0,0.1384,长城均衡成长混合CC,66.52,692.0,0.1384,66.52,692,0.1384,66.52,692,0.1384,66.52,692,0.1384,混合型
019387,67.29,662.0,0.1324,中欧时代共赢混合发起A1C,67.29,662.0,0.1324,67.29,662,0.1324,67.29,662,0.1324,67.29,662,0.1324,混合型
019392,68.19,634.0,0.1268,嘉实匠心严选混合AC,68.19,634.0,0.1268,68.19,634,0.1268,68.19,634,0.1268,68.19,634,0.1268,混合型
019393,67.19,668.0,0.1336,嘉实匠心严选混合CC,67.19,668.0,0.1336,67.19,668,0.1336,67.19,668,0.1336,67.19,668,0.1336,混合型
019415,82.43,268.0,0.0536,南方港股医药行业混合发起(QDII)AC,82.43,268.0,0.0536,82.43,268,0.0536,82.43,268,0.0536,82.43,268,0.0536,混合型
019416,80.58,297.0,0.0594,南方港股医药行业混合发起(QDII)CC,80.58,297.0,0.0594,80.58,297,0.0594,80.58,297,0.0594,80.58,297,0.0594,混合型
019426,75.41,405.0,0.081,中银数字经济混合AC,75.41,405.0,0.081,75.41,405,0.081,75.41,405,0.081,75.41,405,0.081,混合型
019427,74.8,420.0,0.084,中银数字经济混合CC,74.8,420.0,0.084,74.8,420,0.084,74.8,420,0.084,74.8,420,0.084,混合型
019431,86.67,210.0,0.042,永赢睿信混合AC,86.67,210.0,0.042,86.67,210,0.042,86.67,210,0.042,86.67,210,0.042,混合型
019432,85.55,227.0,0.0454,永赢睿信混合CC,85.55,227.0,0.0454,85.55,227,0.0454,85.55,227,0.0454,85.55,227,0.0454,混合型
019457,116.52,30.0,0.006,平安先进制造主题股票发起AC,116.52,30.0,0.006,116.52,30,0.006,116.52,30,0.006,116.52,30,0.006,股票型
019458,115.24,32.0,0.0064,平安先进制造主题股票发起CC,115.24,32.0,0.0064,115.24,32,0.0064,115.24,32,0.0064,115.24,32,0.0064,股票型
019498,61.47,959.0,0.1918,兴证全球创新优势混合AC,61.47,959.0,0.1918,61.47,959,0.1918,61.47,959,0.1918,61.47,959,0.1918,混合型
019499,60.55,1014.0,0.2028,兴证全球创新优势混合CC,60.55,1014.0,0.2028,60.55,1014,0.2028,60.55,1014,0.2028,60.55,1014,0.2028,混合型
019514,99.53,84.0,0.0168,交银荣鑫灵活配置混合CC,99.53,84.0,0.0168,99.53,84,0.0168,99.53,84,0.0168,99.53,84,0.0168,混合型
019571,65.44,746.0,0.1492,诺安优化配置混合CC,65.44,746.0,0.1492,65.44,746,0.1492,65.44,746,0.1492,65.44,746,0.1492,混合型
019598,61.03,984.0,0.1968,平安中证港股医药ETF联接AC,61.03,984.0,0.1968,61.03,984,0.1968,61.03,984,0.1968,61.03,984,0.1968,未知
019599,60.56,1013.0,0.2026,平安中证港股医药ETF联接CC,60.56,1013.0,0.2026,60.56,1013,0.2026,60.56,1013,0.2026,60.56,1013,0.2026,未知
019670,76.89,368.0,0.0736,广发港股创新药ETF联接(QDII)AC,76.89,368.0,0.0736,76.89,368,0.0736,76.89,368,0.0736,76.89,368,0.0736,未知
019671,76.37,381.0,0.0762,广发港股创新药ETF联接(QDII)CC,76.37,381.0,0.0762,76.37,381,0.0762,76.37,381,0.0762,76.37,381,0.0762,未知
019702,74.27,437.0,0.0874,易方达上证科创板成长ETF联接发起式AC,74.27,437.0,0.0874,74.27,437,0.0874,74.27,437,0.0874,74.27,437,0.0874,未知
